,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,income_per_person,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,income_level_poor,income_level_mid,income_level_upper-mid,income_level_rich,median_house_value
15366,-117.17,33.34,15.0,3313.0,679.0,1022.0,564.0,2.7986,5.874113475177305,1.8120567375886525,0.002738356164383562,True,False,False,False,False,False,True,False,False,189900.0
15367,-117.2,33.29,12.0,6358.0,1182.0,2778.0,1020.0,4.0357,6.233333333333333,2.723529411764706,0.0014527357811375092,True,False,False,False,False,True,False,False,False,295900.0
15368,-117.17,33.28,16.0,1921.0,312.0,862.0,280.0,5.1786,6.860714285714286,3.0785714285714287,0.0060076566125290025,True,False,False,False,False,False,False,True,False,376800.0
15369,-117.25,33.38,16.0,3536.0,765.0,2007.0,687.0,3.0,5.1470160116448325,2.921397379912664,0.0014947683109118087,True,False,False,False,False,True,False,False,False,146700.0
15370,-117.24,33.4,16.0,2704.0,463.0,1322.0,424.0,3.7857,6.377358490566038,3.1179245283018866,0.0028636157337367622,True,False,False,False,False,False,True,False,False,227000.0
15371,-117.23,33.38,18.0,3339.0,704.0,1727.0,652.0,2.8393,5.121165644171779,2.6487730061349692,0.0016440648523451072,True,False,False,False,False,True,False,False,False,173200.0
15372,-117.24,33.38,16.0,2792.0,525.0,1696.0,516.0,3.668,5.410852713178294,3.2868217054263567,0.002162735849056604,True,False,False,False,False,False,True,False,False,171200.0
15373,-117.25,33.38,17.0,1614.0,431.0,1031.0,389.0,2.0956,4.149100257069409,2.6503856041131106,0.0020325897187196897,True,False,False,False,False,False,True,False,False,134400.0
15374,-117.25,33.39,22.0,2699.0,543.0,1425.0,491.0,2.375,5.4969450101833,2.9022403258655802,0.0016666666666666668,True,False,False,False,False,True,False,False,False,137300.0
15375,-117.26,33.37,7.0,2221.0,548.0,1440.0,501.0,2.2368,4.43313373253493,2.874251497005988,0.0015533333333333334,True,False,False,False,False,True,False,False,False,154600.0
15376,-117.25,33.37,8.0,1755.0,530.0,1687.0,511.0,1.995,3.4344422700587085,3.3013698630136985,0.001182572614107884,True,False,False,False,False,True,False,False,False,146900.0
15377,-117.24,33.37,14.0,4687.0,793.0,2436.0,779.0,4.5391,6.016688061617458,3.1270860077021823,0.0018633415435139575,True,False,False,False,False,False,True,False,False,180900.0
15378,-117.24,33.36,11.0,2786.0,480.0,1250.0,450.0,4.5,6.191111111111111,2.7777777777777777,0.0036,True,False,False,False,False,False,False,True,False,222600.0
15379,-117.25,33.36,6.0,3725.0,960.0,2833.0,915.0,2.3214,4.0710382513661205,3.096174863387978,0.0008194140487116132,True,False,False,False,False,True,False,False,False,247000.0
15380,-117.34,33.46,14.0,1902.0,338.0,848.0,304.0,5.5395,6.256578947368421,2.789473684210526,0.006532429245283019,True,False,False,False,False,False,False,True,False,273300.0
15381,-117.19,33.41,16.0,3031.0,554.0,1301.0,518.0,4.0882,5.851351351351352,2.511583011583012,0.0031423520368946962,True,False,False,False,False,False,False,True,False,296100.0
15382,-117.14,33.39,17.0,2889.0,587.0,1931.0,510.0,3.8547,5.6647058823529415,3.7862745098039214,0.0019962195753495597,True,False,False,False,False,False,True,False,False,208300.0
15383,-117.2,33.38,14.0,5392.0,821.0,2350.0,810.0,5.0507,6.6567901234567906,2.9012345679012346,0.0021492340425531913,True,False,False,False,False,False,True,False,False,291500.0
15384,-117.1,33.36,19.0,3518.0,658.0,2091.0,610.0,3.2614,5.767213114754099,3.4278688524590164,0.0015597321855571498,True,False,False,False,False,True,False,False,False,168800.0
15385,-116.95,33.31,16.0,2921.0,639.0,1838.0,540.0,2.2393,5.409259259259259,3.403703703703704,0.001218335146898803,True,False,False,False,False,True,False,False,False,117000.0
15386,-117.03,33.32,14.0,1088.0,209.0,601.0,193.0,3.8438,5.637305699481865,3.1139896373056994,0.00639567387687188,True,False,False,False,False,False,False,True,False,243800.0
15387,-117.05,33.29,17.0,1800.0,312.0,891.0,281.0,7.0177,6.405693950177936,3.170818505338078,0.007876206509539843,True,False,False,False,False,False,False,True,False,267600.0
15388,-117.05,33.26,14.0,3103.0,569.0,1704.0,539.0,3.7644,5.7569573283859,3.1614100185528757,0.002209154929577465,True,False,False,False,False,False,True,False,False,264700.0
15389,-117.12,33.27,11.0,3016.0,601.0,1727.0,541.0,4.9375,5.574861367837339,3.192236598890943,0.002859004053271569,True,False,False,False,False,False,True,False,False,232800.0
15390,-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8.2531,9.380090497737557,2.5927601809954752,0.014403315881326352,True,False,False,False,False,False,False,False,True,419200.0
15391,-116.98,33.26,12.0,5898.0,1002.0,3129.0,945.0,4.7647,6.241269841269841,3.311111111111111,0.0015227548737615853,True,False,False,False,False,True,False,False,False,254100.0
15392,-116.99,33.2,17.0,2980.0,539.0,1531.0,505.0,3.1553,5.900990099009901,3.0316831683168317,0.002060940561724363,True,False,False,False,False,False,True,False,False,250000.0
15393,-116.9,33.22,11.0,4132.0,773.0,2012.0,703.0,3.1906,5.877667140825036,2.8620199146514937,0.0015857852882703778,True,False,False,False,False,True,False,False,False,234500.0
15394,-117.14,33.23,11.0,4068.0,829.0,918.0,500.0,3.1272,8.136,1.836,0.0034065359477124186,True,False,False,False,False,False,False,True,False,281300.0
15395,-117.11,33.23,13.0,5819.0,919.0,2228.0,866.0,4.9335,6.719399538106235,2.5727482678983833,0.002214317773788151,True,False,False,False,False,False,True,False,False,298100.0
15396,-117.08,33.23,14.0,3337.0,571.0,1385.0,512.0,4.15,6.517578125,2.705078125,0.002996389891696751,True,False,False,False,False,False,True,False,False,272200.0
15397,-117.2,33.24,12.0,4992.0,435.0,2106.0,801.0,6.2079,6.2322097378277155,2.6292134831460676,0.002947720797720798,True,False,False,False,False,False,True,False,False,307300.0
15398,-117.15,33.2,16.0,2690.0,459.0,1253.0,393.0,4.0328,6.844783715012722,3.188295165394402,0.0032185155626496408,True,False,False,False,False,False,False,True,False,294600.0
15399,-117.2,33.2,16.0,4409.0,629.0,1875.0,609.0,5.543,7.239737274220033,3.0788177339901477,0.0029562666666666667,True,False,False,False,False,False,True,False,False,286400.0
15400,-117.22,33.22,17.0,3675.0,672.0,1693.0,597.0,3.3882,6.155778894472362,2.835845896147404,0.002001299468399291,True,False,False,False,False,False,True,False,False,190800.0
15401,-117.22,33.22,16.0,2134.0,643.0,1555.0,560.0,1.7217,3.8107142857142855,2.7767857142857144,0.0011072025723472669,True,False,False,False,False,True,False,False,False,175000.0
15402,-117.22,33.22,15.0,1430.0,343.0,704.0,322.0,1.9571,4.440993788819876,2.186335403726708,0.002779971590909091,True,False,False,False,False,False,True,False,False,162500.0
15403,-117.23,33.24,26.0,1991.0,330.0,1014.0,304.0,4.3068,6.5493421052631575,3.335526315789474,0.004247337278106509,True,False,False,False,False,False,False,True,False,240100.0
15404,-117.24,33.23,13.0,3756.0,648.0,1767.0,614.0,4.0776,6.1172638436482085,2.8778501628664497,0.002307640067911715,True,False,False,False,False,False,True,False,False,196000.0
15405,-117.24,33.23,21.0,1718.0,308.0,1194.0,312.0,3.4359,5.506410256410256,3.826923076923077,0.002877638190954774,True,False,False,False,False,False,True,False,False,150900.0
15406,-117.23,33.23,13.0,2899.0,657.0,1946.0,579.0,2.9875,5.006908462867012,3.360967184801382,0.0015352004110996916,True,False,False,False,False,True,False,False,False,172000.0
15407,-117.23,33.22,18.0,2334.0,573.0,962.0,557.0,1.808,4.190305206463195,1.727109515260323,0.0018794178794178794,True,False,False,False,False,False,True,False,False,97000.0
15408,-117.23,33.22,16.0,3224.0,729.0,1036.0,608.0,2.0246,5.302631578947368,1.7039473684210527,0.001954247104247104,True,False,False,False,False,False,True,False,False,148800.0
15409,-117.24,33.22,20.0,1962.0,334.0,1173.0,349.0,4.1316,5.621776504297994,3.361031518624642,0.003522250639386189,True,False,False,False,False,False,False,True,False,162500.0
15410,-117.24,33.21,9.0,2486.0,626.0,1938.0,525.0,2.1293,4.7352380952380955,3.6914285714285713,0.0010987100103199176,True,False,False,False,False,True,False,False,False,151400.0
15411,-117.23,33.21,34.0,544.0,108.0,348.0,127.0,4.125,4.283464566929134,2.7401574803149606,0.011853448275862068,True,False,False,False,False,False,False,False,True,164600.0
15412,-117.25,33.25,6.0,6160.0,993.0,2997.0,1029.0,4.6187,5.98639455782313,2.912536443148688,0.0015411077744411077,True,False,False,False,False,True,False,False,False,205000.0
15413,-117.27,33.23,5.0,20908.0,3933.0,9690.0,3510.0,4.1405,5.956695156695156,2.7606837606837606,0.000427296181630547,True,False,False,False,False,True,False,False,False,198500.0
15414,-117.27,33.22,5.0,2283.0,337.0,999.0,325.0,5.0249,7.024615384615385,3.0738461538461537,0.00502992992992993,True,False,False,False,False,False,False,True,False,196700.0
15415,-117.27,33.22,16.0,1420.0,311.0,470.0,313.0,1.8849,4.536741214057508,1.5015974440894568,0.004010425531914894,True,False,False,False,False,False,False,True,False,90800.0
15416,-117.28,33.22,13.0,2832.0,542.0,1065.0,531.0,2.3844,5.333333333333333,2.005649717514124,0.0022388732394366196,True,False,False,False,False,False,True,False,False,98600.0
15417,-117.27,33.21,5.0,5764.0,996.0,3161.0,1012.0,4.4531,5.695652173913044,3.1235177865612647,0.0014087630496678267,True,False,False,False,False,True,False,False,False,177500.0
15418,-117.25,33.22,26.0,2010.0,347.0,1160.0,331.0,3.9815,6.072507552870091,3.504531722054381,0.0034323275862068966,True,False,False,False,False,False,False,True,False,142600.0
15419,-117.25,33.22,19.0,2167.0,443.0,1654.0,435.0,3.5,4.9816091954022985,3.802298850574713,0.002116082224909311,True,False,False,False,False,False,True,False,False,135800.0
15420,-117.26,33.21,26.0,1906.0,408.0,1325.0,427.0,3.0197,4.4637002341920375,3.1030444964871196,0.002279018867924528,True,False,False,False,False,False,True,False,False,136000.0
15421,-117.28,33.2,11.0,1472.0,261.0,1012.0,285.0,4.21,5.1649122807017545,3.550877192982456,0.004160079051383399,False,False,False,False,True,False,False,True,False,175600.0
15422,-117.27,33.2,23.0,2145.0,379.0,1360.0,404.0,4.2054,5.3094059405940595,3.366336633663366,0.0030922058823529414,True,False,False,False,False,False,False,True,False,150700.0
15423,-117.26,33.2,13.0,3163.0,725.0,1675.0,629.0,2.8214,5.028616852146264,2.662957074721781,0.0016844179104477614,True,False,False,False,False,True,False,False,False,121900.0
15424,-117.27,33.2,34.0,1852.0,322.0,978.0,332.0,4.3542,5.578313253012048,2.9457831325301207,0.004452147239263803,True,False,False,False,False,False,False,True,False,156900.0
15425,-117.27,33.19,8.0,973.0,289.0,663.0,209.0,2.724,4.655502392344498,3.172248803827751,0.004108597285067873,False,False,False,False,True,False,False,True,False,139300.0
15426,-117.28,33.19,5.0,2697.0,639.0,1633.0,580.0,3.4456,4.65,2.81551724137931,0.002109981628903858,False,False,False,False,True,False,True,False,False,165800.0
15427,-117.25,33.21,9.0,1944.0,488.0,1992.0,453.0,2.066,4.291390728476821,4.397350993377484,0.00103714859437751,True,False,False,False,False,True,False,False,False,127200.0
15428,-117.24,33.21,19.0,1872.0,489.0,1859.0,446.0,2.1875,4.197309417040358,4.168161434977579,0.0011767079074771383,True,False,False,False,False,True,False,False,False,121700.0
15429,-117.24,33.21,18.0,1846.0,419.0,1581.0,387.0,3.0982,4.7700258397932815,4.0852713178294575,0.0019596457938013912,True,False,False,False,False,False,True,False,False,111300.0
15430,-117.24,33.2,25.0,1631.0,415.0,1045.0,386.0,2.4505,4.225388601036269,2.7072538860103625,0.002344976076555024,True,False,False,False,False,False,True,False,False,147500.0
15431,-117.24,33.2,26.0,1701.0,404.0,989.0,367.0,2.5119,4.6348773841961854,2.6948228882833787,0.002539838220424671,True,False,False,False,False,False,True,False,False,171700.0
15432,-117.25,33.2,22.0,2361.0,618.0,1472.0,596.0,2.0625,3.9614093959731544,2.469798657718121,0.0014011548913043478,True,False,False,False,False,True,False,False,False,124500.0
15433,-117.25,33.2,10.0,2050.0,473.0,1302.0,471.0,2.7961,4.352441613588111,2.7643312101910826,0.002147542242703533,True,False,False,False,False,False,True,False,False,131300.0
15434,-117.25,33.21,13.0,1203.0,292.0,1035.0,293.0,2.6339,4.1058020477815695,3.532423208191126,0.0025448309178743964,True,False,False,False,False,False,True,False,False,117000.0
15435,-117.23,33.21,21.0,1934.0,386.0,861.0,381.0,3.6181,5.076115485564304,2.2598425196850394,0.004202206736353078,True,False,False,False,False,False,False,True,False,213800.0
15436,-117.22,33.21,19.0,4400.0,828.0,1901.0,735.0,3.6375,5.98639455782313,2.5863945578231293,0.0019134665965281432,True,False,False,False,False,False,True,False,False,198800.0
15437,-117.22,33.2,31.0,1736.0,277.0,801.0,292.0,4.4844,5.945205479452055,2.743150684931507,0.005598501872659176,True,False,False,False,False,False,False,True,False,205500.0
15438,-117.23,33.2,29.0,3372.0,720.0,1770.0,693.0,3.5109,4.865800865800866,2.554112554112554,0.0019835593220338984,True,False,False,False,False,False,True,False,False,166000.0
15439,-117.23,33.2,21.0,2284.0,360.0,999.0,356.0,4.8929,6.415730337078652,2.806179775280899,0.004897797797797798,True,False,False,False,False,False,False,True,False,212500.0
15440,-117.21,33.2,22.0,3337.0,518.0,1288.0,466.0,5.04,7.160944206008583,2.763948497854077,0.00391304347826087,True,False,False,False,False,False,False,True,False,253700.0
15441,-117.22,33.19,16.0,3004.0,656.0,1948.0,606.0,2.7019,4.957095709570957,3.2145214521452146,0.001387012320328542,True,False,False,False,False,True,False,False,False,216900.0
15442,-117.27,33.18,4.0,3371.0,773.0,1481.0,627.0,2.9133,5.376395534290271,2.3620414673046253,0.0019671168129642134,False,False,False,False,True,False,True,False,False,215700.0
15443,-117.26,33.19,4.0,2342.0,595.0,1518.0,545.0,2.9469,4.297247706422018,2.785321100917431,0.0019413043478260868,False,False,False,False,True,False,True,False,False,216100.0
15444,-117.26,33.19,2.0,2629.0,509.0,1044.0,522.0,4.2361,5.03639846743295,2.0,0.00405756704980843,False,False,False,False,True,False,False,True,False,158500.0
15445,-117.25,33.19,18.0,1891.0,306.0,830.0,279.0,4.5764,6.777777777777778,2.974910394265233,0.0055137349397590355,True,False,False,False,False,False,False,True,False,207000.0
15446,-117.24,33.19,19.0,1569.0,351.0,1035.0,352.0,2.9191,4.457386363636363,2.940340909090909,0.0028203864734299513,True,False,False,False,False,False,True,False,False,159400.0
15447,-117.23,33.19,22.0,2554.0,447.0,1147.0,422.0,3.6346,6.052132701421801,2.7180094786729856,0.0031687881429816912,True,False,False,False,False,False,False,True,False,192500.0
15448,-117.24,33.18,19.0,3337.0,565.0,1646.0,554.0,5.0195,6.0234657039711195,2.9711191335740073,0.00304951397326853,True,False,False,False,False,False,False,True,False,200200.0
15449,-117.3,33.17,6.0,7880.0,1533.0,3760.0,1460.0,4.1807,5.397260273972603,2.5753424657534247,0.0011118882978723404,False,False,False,False,True,True,False,False,False,182600.0
15450,-117.32,33.17,18.0,2143.0,299.0,828.0,283.0,4.2383,7.572438162544169,2.9257950530035335,0.0051187198067632845,False,False,False,False,True,False,False,True,False,239000.0
15451,-117.31,33.17,7.0,2349.0,312.0,809.0,282.0,5.552,8.329787234042554,2.868794326241135,0.006862793572311495,False,False,False,False,True,False,False,True,False,283900.0
15452,-117.31,33.16,4.0,5846.0,894.0,2282.0,801.0,5.5956,7.298377028714107,2.848938826466916,0.002452059596844873,False,False,False,False,True,False,True,False,False,247800.0
15453,-117.31,33.16,17.0,1704.0,263.0,781.0,281.0,5.6605,6.064056939501779,2.7793594306049823,0.00724775928297055,False,False,False,False,True,False,False,True,False,224400.0
15454,-117.29,33.18,15.0,3780.0,792.0,1632.0,721.0,2.7644,5.242718446601942,2.263522884882108,0.001693872549019608,False,False,False,False,True,True,False,False,False,111400.0
15455,-117.29,33.18,17.0,821.0,176.0,436.0,168.0,3.1667,4.886904761904762,2.5952380952380953,0.007263073394495413,False,False,False,False,True,False,False,True,False,160600.0
15456,-117.28,33.18,16.0,3002.0,591.0,842.0,538.0,2.1205,5.5799256505576205,1.5650557620817844,0.0025184085510688834,False,False,False,False,True,False,True,False,False,157300.0
15457,-117.28,33.18,14.0,676.0,118.0,384.0,126.0,6.2096,5.365079365079365,3.0476190476190474,0.016170833333333332,False,False,False,False,True,False,False,False,True,178100.0
15458,-117.26,33.18,9.0,4540.0,793.0,2235.0,746.0,4.5781,6.085790884718499,2.9959785522788205,0.002048366890380313,False,False,False,False,True,False,True,False,False,225600.0
15459,-117.27,33.15,4.0,23915.0,4135.0,10877.0,3958.0,4.6357,6.042193026781202,2.7481051035876707,0.000426192884067298,False,False,False,False,True,True,False,False,False,244900.0
15460,-117.29,33.15,11.0,2560.0,445.0,952.0,448.0,4.0625,5.714285714285714,2.125,0.004267331932773109,False,False,False,False,True,False,False,True,False,87500.0
15461,-117.24,33.17,4.0,9998.0,1874.0,3925.0,1672.0,4.2826,5.979665071770335,2.347488038277512,0.0010911082802547772,True,False,False,False,False,True,False,False,False,237500.0
15462,-117.22,33.17,6.0,1487.0,362.0,810.0,322.0,3.625,4.618012422360248,2.515527950310559,0.004475308641975309,True,False,False,False,False,False,False,True,False,135700.0
15463,-117.23,33.16,4.0,3066.0,625.0,1164.0,582.0,4.0,5.268041237113402,2.0,0.003436426116838488,False,False,False,False,True,False,False,True,False,228100.0
15464,-117.23,33.16,2.0,4624.0,946.0,2091.0,808.0,3.6736,5.7227722772277225,2.587871287128713,0.0017568627450980391,False,False,False,False,True,True,False,False,False,214500.0
15465,-117.22,33.18,13.0,4273.0,886.0,2328.0,801.0,3.3444,5.33458177278402,2.906367041198502,0.0014365979381443298,True,False,False,False,False,True,False,False,False,183900.0
15466,-117.21,33.17,16.0,1787.0,361.0,1446.0,362.0,3.75,4.93646408839779,3.994475138121547,0.0025933609958506223,True,False,False,False,False,False,True,False,False,163800.0
15467,-117.21,33.19,21.0,3765.0,612.0,1722.0,593.0,4.8152,6.349072512647555,2.903878583473862,0.0027962833914053427,True,False,False,False,False,False,True,False,False,218500.0
15468,-117.19,33.18,7.0,3561.0,722.0,1921.0,657.0,4.1128,5.420091324200913,2.923896499238965,0.002140968245705362,True,False,False,False,False,False,True,False,False,209700.0
15469,-117.21,33.16,13.0,2937.0,698.0,1246.0,579.0,2.6487,5.072538860103627,2.151986183074266,0.0021257624398073834,True,False,False,False,False,False,True,False,False,196000.0
15470,-117.2,33.16,13.0,4503.0,1137.0,3094.0,1091.0,2.3159,4.1274060494958755,2.835930339138405,0.0007485132514544279,True,False,False,False,False,True,False,False,False,91600.0
15471,-117.2,33.15,11.0,4091.0,864.0,1927.0,765.0,3.0139,5.347712418300653,2.518954248366013,0.0015640373637778931,True,False,False,False,False,True,False,False,False,199000.0
15472,-117.2,33.14,19.0,2025.0,414.0,1663.0,403.0,3.8147,5.024813895781637,4.126550868486352,0.002293866506313891,True,False,False,False,False,False,True,False,False,139200.0
15473,-117.22,33.14,5.0,4576.0,848.0,2314.0,705.0,5.0123,6.490780141843971,3.2822695035460994,0.002166076058772688,False,False,False,False,True,False,True,False,False,210400.0
15474,-117.21,33.14,12.0,4839.0,954.0,1708.0,952.0,2.8586,5.082983193277311,1.7941176470588236,0.0016736533957845434,True,False,False,False,False,True,False,False,False,163300.0
15475,-117.21,33.13,15.0,1889.0,368.0,754.0,409.0,2.2278,4.618581907090465,1.843520782396088,0.0029546419098143233,False,False,False,False,True,False,True,False,False,132800.0
15476,-117.17,33.18,25.0,596.0,115.0,426.0,137.0,3.0221,4.350364963503649,3.1094890510948905,0.007094131455399061,True,False,False,False,False,False,False,True,False,214300.0
15477,-117.18,33.16,15.0,5923.0,1206.0,3943.0,1006.0,3.1793,5.887673956262425,3.9194831013916502,0.00080631498858737,True,False,False,False,False,True,False,False,False,159900.0
15478,-117.15,33.16,5.0,4750.0,962.0,2726.0,905.0,3.5839,5.248618784530387,3.0121546961325967,0.001314710198092443,True,False,False,False,False,True,False,False,False,158500.0
15479,-117.14,33.16,16.0,1660.0,435.0,733.0,214.0,5.6874,7.757009345794392,3.425233644859813,0.007759072305593452,True,False,False,False,False,False,False,True,False,202700.0
15480,-117.13,33.15,15.0,2241.0,381.0,997.0,390.0,3.4833,5.746153846153846,2.556410256410256,0.0034937813440320963,True,False,False,False,False,False,False,True,False,193200.0
15481,-117.14,33.15,17.0,1149.0,182.0,702.0,192.0,5.5696,5.984375,3.65625,0.007933903133903134,True,False,False,False,False,False,False,True,False,168400.0
15482,-117.14,33.15,16.0,1129.0,198.0,758.0,178.0,5.0346,6.342696629213483,4.258426966292135,0.006641952506596306,True,False,False,False,False,False,False,True,False,174600.0
15483,-117.15,33.14,15.0,1070.0,208.0,470.0,217.0,2.3062,4.9308755760368665,2.165898617511521,0.004906808510638298,True,False,False,False,False,False,False,True,False,158900.0
15484,-117.13,33.15,16.0,3907.0,671.0,1759.0,663.0,3.1776,5.89291101055807,2.6530920060331824,0.0018064809550881182,True,False,False,False,False,False,True,False,False,172600.0
15485,-117.13,33.14,16.0,1649.0,278.0,993.0,277.0,4.8526,5.953068592057762,3.5848375451263537,0.004886807653575025,True,False,False,False,False,False,False,True,False,170700.0
15486,-117.13,33.14,5.0,2618.0,539.0,1320.0,512.0,4.1053,5.11328125,2.578125,0.0031100757575757572,True,False,False,False,False,False,False,True,False,171400.0
15487,-117.12,33.14,16.0,1710.0,272.0,1025.0,267.0,4.1641,6.404494382022472,3.838951310861423,0.004062536585365854,True,False,False,False,False,False,False,True,False,163600.0
15488,-117.12,33.14,12.0,2363.0,408.0,1211.0,396.0,3.8967,5.967171717171717,3.058080808080808,0.0032177539223781997,True,False,False,False,False,False,False,True,False,172600.0
15489,-117.13,33.14,12.0,2258.0,456.0,1147.0,433.0,4.0495,5.214780600461894,2.648960739030023,0.003530514385353095,True,False,False,False,False,False,False,True,False,153900.0
15490,-117.19,33.14,12.0,3652.0,923.0,1677.0,728.0,2.3267,5.016483516483516,2.3035714285714284,0.001387418008348241,True,False,False,False,False,True,False,False,False,92000.0
15491,-117.18,33.15,7.0,6225.0,1683.0,5410.0,1580.0,2.32,3.939873417721519,3.4240506329113924,0.0004288354898336414,True,False,False,False,False,True,False,False,False,117500.0
15492,-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,3.775,5.537906137184115,1.6462093862815885,0.004139254385964912,False,False,False,False,True,False,False,True,False,168000.0
15493,-117.2,33.12,18.0,4372.0,736.0,1473.0,675.0,5.1194,6.477037037037037,2.1822222222222223,0.0034754921928038017,False,False,False,False,True,False,False,True,False,247800.0
15494,-117.21,33.12,4.0,3261.0,689.0,926.0,561.0,4.3672,5.81283422459893,1.6506238859180036,0.0047161987041036725,False,False,False,False,True,False,False,True,False,258900.0
15495,-117.18,33.11,16.0,3470.0,601.0,1197.0,552.0,5.1814,6.286231884057971,2.1684782608695654,0.004328654970760234,False,False,False,False,True,False,False,True,False,279900.0
15496,-117.25,33.12,8.0,8552.0,1437.0,3335.0,1323.0,5.311,6.464096749811035,2.5207860922146637,0.001592503748125937,False,False,False,False,True,True,False,False,False,255800.0
15497,-117.24,33.11,10.0,3487.0,545.0,1410.0,557.0,6.0336,6.26032315978456,2.5314183123877916,0.0042791489361702125,False,False,False,False,True,False,False,True,False,240300.0
15498,-117.23,33.1,4.0,1862.0,291.0,685.0,248.0,7.745,7.508064516129032,2.7620967741935485,0.011306569343065693,False,False,False,False,True,False,False,False,True,237400.0
15499,-117.25,33.1,14.0,3676.0,720.0,1176.0,614.0,3.9464,5.986970684039088,1.9153094462540716,0.00335578231292517,False,False,False,False,True,False,False,True,False,171900.0
15500,-117.26,33.09,22.0,2398.0,407.0,349.0,169.0,7.0423,14.189349112426035,2.06508875739645,0.020178510028653295,False,False,False,False,True,False,False,False,True,500001.0
15501,-117.26,33.09,13.0,3730.0,761.0,1335.0,603.0,4.1667,6.185737976782753,2.2139303482587063,0.003121123595505618,False,False,False,False,True,False,False,True,False,227100.0
15502,-117.23,33.09,7.0,5320.0,855.0,2015.0,768.0,6.3373,6.927083333333333,2.6236979166666665,0.003145062034739454,False,False,False,False,True,False,False,True,False,279600.0
15503,-117.25,33.08,13.0,3651.0,465.0,1311.0,435.0,7.5402,8.393103448275863,3.013793103448276,0.005751487414187643,False,False,False,False,True,False,False,True,False,340300.0
15504,-117.25,33.08,14.0,7208.0,1012.0,3097.0,1014.0,6.617,7.108481262327416,3.054240631163708,0.0021365837907652567,False,False,False,False,True,False,True,False,False,285200.0
15505,-117.26,33.08,12.0,5080.0,814.0,1958.0,716.0,5.3905,7.094972067039106,2.7346368715083798,0.0027530643513789584,False,False,False,False,True,False,True,False,False,299600.0
15506,-117.09,33.13,9.0,5685.0,1442.0,3773.0,1250.0,3.0426,4.548,3.0184,0.0008064139941690963,True,False,False,False,False,True,False,False,False,129900.0
15507,-117.08,33.14,15.0,1497.0,250.0,827.0,239.0,4.3846,6.2635983263598325,3.4602510460251046,0.0053018137847642074,True,False,False,False,False,False,False,True,False,154200.0
15508,-117.08,33.14,11.0,1430.0,292.0,921.0,294.0,4.2357,4.863945578231292,3.13265306122449,0.0045990228013029315,True,False,False,False,False,False,False,True,False,160900.0
15509,-117.07,33.14,16.0,2546.0,429.0,1683.0,408.0,4.7426,6.240196078431373,4.125,0.0028179441473559124,True,False,False,False,False,False,True,False,False,160600.0
15510,-117.07,33.15,17.0,1893.0,297.0,936.0,287.0,5.1842,6.59581881533101,3.2613240418118465,0.005538675213675214,True,False,False,False,False,False,False,True,False,157700.0
15511,-117.06,33.15,24.0,2155.0,379.0,1158.0,360.0,4.7941,5.986111111111111,3.216666666666667,0.004139982728842833,True,False,False,False,False,False,False,True,False,147500.0
15512,-117.11,33.19,15.0,3154.0,488.0,1656.0,429.0,5.0461,7.351981351981352,3.86013986013986,0.0030471618357487923,True,False,False,False,False,False,False,True,False,222400.0
15513,-117.03,33.18,17.0,5391.0,886.0,2732.0,830.0,5.1771,6.495180722891567,3.291566265060241,0.0018949853587115668,True,False,False,False,False,False,True,False,False,212800.0
15514,-117.06,33.17,4.0,5465.0,974.0,2844.0,950.0,4.4477,5.752631578947368,2.993684210526316,0.001563888888888889,True,False,False,False,False,True,False,False,False,174800.0
15515,-117.1,33.17,12.0,2465.0,412.0,1226.0,428.0,5.4819,5.759345794392523,2.864485981308411,0.004471370309951061,True,False,False,False,False,False,False,True,False,183800.0
15516,-117.08,33.16,11.0,6341.0,1030.0,2697.0,977.0,4.8554,6.4902763561924255,2.760491299897646,0.0018002966258806082,True,False,False,False,False,False,True,False,False,206700.0
15517,-117.07,33.15,15.0,2994.0,522.0,1231.0,503.0,3.2024,5.952286282306163,2.4473161033797215,0.002601462225832656,True,False,False,False,False,False,True,False,False,180400.0
15518,-117.08,33.14,19.0,2629.0,494.0,1444.0,503.0,3.5462,5.226640159045726,2.8707753479125246,0.0024558171745152355,True,False,False,False,False,False,True,False,False,156800.0
15519,-117.09,33.15,13.0,3958.0,865.0,1981.0,840.0,3.4764,4.711904761904762,2.3583333333333334,0.0017548712771327613,True,False,False,False,False,True,False,False,False,137500.0
15520,-117.07,33.13,17.0,6817.0,1632.0,4526.0,1474.0,2.6152,4.62483039348711,3.0705563093622796,0.0005778170570039771,True,False,False,False,False,True,False,False,False,135300.0
15521,-117.07,33.13,33.0,555.0,165.0,612.0,176.0,2.1786,3.153409090909091,3.477272727272727,0.0035598039215686272,True,False,False,False,False,False,False,True,False,137500.0
15522,-117.06,33.14,27.0,3819.0,674.0,2447.0,717.0,3.8185,5.326359832635983,3.4128312412831243,0.0015604822231303635,True,False,False,False,False,True,False,False,False,137200.0
